date,TICKER,RET
10618,MMM,0.011966
40618,MMM,0.007365
50618,MMM,0.000696
60618,MMM,0.013221
70618,MMM,0.005935
80618,MMM,0.007412
110618,MMM,-0.007116
120618,MMM,-0.000975
130618,MMM,-0.000146
140618,MMM,-0.00615
150618,MMM,0.006581
180618,MMM,-0.003903
190618,MMM,-0.023412
200618,MMM,-0.00657
210618,MMM,-0.012924
220618,MMM,0.005012
250618,MMM,-0.003562
260618,MMM,0.003984
270618,MMM,-0.008444
280618,MMM,0.005387
290618,MMM,0.003827
20718,MMM,-0.0061
30718,MMM,0.001586
50718,MMM,0.007711
60718,MMM,0.000608
90718,MMM,0.015547
100718,MMM,0.004737
110718,MMM,-0.01886
120718,MMM,0.008296
130718,MMM,0.009332
160718,MMM,-0.000348
170718,MMM,0.004774
180718,MMM,0.000643
190718,MMM,-0.002967
200718,MMM,0.001736
230718,MMM,-0.0154
240718,MMM,0.009254
250718,MMM,0.018437
260718,MMM,0.017516
270718,MMM,-0.002597
300718,MMM,-0.011089
310718,MMM,0.035101
10818,MMM,-0.024821
20818,MMM,-0.007341
30818,MMM,0.008563
60818,MMM,-0.002846
70818,MMM,0.009047
80818,MMM,-0.006856
90818,MMM,-0.011393
100818,MMM,-0.013771
130818,MMM,-0.010497
140818,MMM,0.003403
150818,MMM,0.004339
160818,MMM,0.008739
170818,MMM,0.007974
200818,MMM,-0.00083
210818,MMM,0.005327
220818,MMM,-0.006952
230818,MMM,-0.000734
240818,MMM,0.012528
270818,MMM,0.014808
280818,MMM,0.00528
290818,MMM,0.004918
300818,MMM,-0.00114
310818,MMM,0.00333
40918,MMM,-0.010999
50918,MMM,0.015484
60918,MMM,0.004296
70918,MMM,-0.000799
100918,MMM,0.001693
110918,MMM,-0.005401
120918,MMM,-0.02394
130918,MMM,0.01132
140918,MMM,-0.005597
170918,MMM,0.007937
180918,MMM,0.009545
190918,MMM,0.007517
200918,MMM,0.010088
210918,MMM,0.004924
240918,MMM,-0.013036
250918,MMM,-0.013442
260918,MMM,0.002041
270918,MMM,-0.004548
280918,MMM,0.002856
11018,MMM,0.007024
21018,MMM,0.016589
31018,MMM,0.000232
41018,MMM,-0.008899
51018,MMM,-0.00304
81018,MMM,0.005535
91018,MMM,-0.018426
101018,MMM,-0.039302
111018,MMM,-0.026812
121018,MMM,0.007625
151018,MMM,0.003582
161018,MMM,0.01704
171018,MMM,0.002965
181018,MMM,-0.012566
191018,MMM,-0.002645
221018,MMM,0.007556
231018,MMM,-0.043752
241018,MMM,-0.0416
251018,MMM,0.002439
261018,MMM,-0.000216
291018,MMM,0.004542
301018,MMM,0.021637
311018,MMM,0.002371
11118,MMM,0.010302
21118,MMM,0.003069
51118,MMM,0.002282
61118,MMM,0.010608
71118,MMM,0.030671
81118,MMM,0.013811
91118,MMM,-0.014554
121118,MMM,-0.020189
131118,MMM,0.00675
141118,MMM,-0.001563
151118,MMM,0.034586
161118,MMM,0.01996
191118,MMM,-0.016364
201118,MMM,-0.024662
211118,MMM,-0.002294
231118,MMM,-0.009512
261118,MMM,0.015549
271118,MMM,0.004153
281118,MMM,0.018187
291118,MMM,0.001077
301118,MMM,0.016426
31218,MMM,0.00404
41218,MMM,-0.031424
61218,MMM,0.002374
71218,MMM,-0.021906
101218,MMM,0.000404
111218,MMM,-0.004336
121218,MMM,0.011901
131218,MMM,0.011611
141218,MMM,-0.029832
171218,MMM,-0.016726
181218,MMM,0.009024
191218,MMM,-0.023643
201218,MMM,-0.013582
211218,MMM,-0.019372
241218,MMM,-0.027918
261218,MMM,0.042772
271218,MMM,0.023838
281218,MMM,-0.006974
311218,MMM,0.006178
20118,MRK,-0.000889
30118,MRK,-0.001423
40118,MRK,0.016209
50118,MRK,-0.001052
80118,MRK,-0.005791
90118,MRK,0.002471
100118,MRK,0.008803
110118,MRK,0.005236
120118,MRK,0.018403
160118,MRK,0.058132
170118,MRK,-0.000644
180118,MRK,-0.014509
190118,MRK,0.002454
220118,MRK,-0.00049
230118,MRK,0.007347
240118,MRK,-0.008428
250118,MRK,0.001961
260118,MRK,0.012072
290118,MRK,-0.006609
300118,MRK,-0.015901
310118,MRK,-0.023083
10218,MRK,0.010295
20218,MRK,-0.021717
50218,MRK,-0.036885
60218,MRK,-0.016667
70218,MRK,0.007573
80218,MRK,-0.02058
90218,MRK,0.002558
120218,MRK,0.010206
130218,MRK,-0.009562
140218,MRK,0
150218,MRK,0.019854
160218,MRK,0.005358
200218,MRK,-0.023272
210218,MRK,-0.007821
220218,MRK,0.000367
230218,MRK,0.005498
260218,MRK,0.021688
270218,MRK,-0.023903
280218,MRK,-0.009137
10318,MRK,-0.009591
20318,MRK,0.012291
50318,MRK,0.000736
60318,MRK,-0.001838
70318,MRK,0.003131
80318,MRK,0.005324
90318,MRK,0.006939
120318,MRK,0.00399
130318,MRK,0.000181
140318,MRK,-0.001625
150318,MRK,0.008212
160318,MRK,0.007602
190318,MRK,-0.018681
200318,MRK,0.000183
210318,MRK,0.000915
220318,MRK,-0.010422
230318,MRK,-0.013119
260318,MRK,0.011796
270318,MRK,-0.005366
280318,MRK,0.02493
290318,MRK,-0.011254
20418,MRK,-0.02203
30418,MRK,0.015393
40418,MRK,0.008319
50418,MRK,-0.000183
60418,MRK,-0.021456
90418,MRK,0.052474
100418,MRK,0.005876
110418,MRK,-0.005134
120418,MRK,0.009609
130418,MRK,0.007578
160418,MRK,0.025888
170418,MRK,0.010571
180418,MRK,-0.005905
190418,MRK,-0.004752
200418,MRK,0.00324
230418,MRK,0.024137
240418,MRK,-0.002656
250418,MRK,-0.007655
260418,MRK,-0.003689
270418,MRK,0.00101
300418,MRK,-0.010089
10518,MRK,-0.015118
20518,MRK,-0.011728
30518,MRK,0.004014
40518,MRK,0.003824
70518,MRK,-0.006407
80518,MRK,-0.010805
90518,MRK,0.020966
100518,MRK,0.001898
110518,MRK,0.028074
140518,MRK,-0.000168
150518,MRK,-0.008043
160518,MRK,0.009291
170518,MRK,-0.011381
180518,MRK,0.001185
210518,MRK,-0.009638
220518,MRK,-0.002049
230518,MRK,0.012318
240518,MRK,-0.000676
250518,MRK,-0.000676
290518,MRK,-0.011677
300518,MRK,0.022603
310518,MRK,-0.003182
10618,MRK,0.017302
40618,MRK,0.024108
50618,MRK,-0.010158
60618,MRK,0.008796
70618,MRK,0.000969
80618,MRK,0.009518
110618,MRK,-0.003995
120618,MRK,0.001765
130618,MRK,0.002402
140618,MRK,-0.008787
150618,MRK,0.007635
180618,MRK,-0.016766
190618,MRK,0.000656
200618,MRK,0.004096
210618,MRK,-0.001632
220618,MRK,0.00474
250618,MRK,-0.006345
260618,MRK,-0.005894
270618,MRK,-0.013834
280618,MRK,0.007014
290618,MRK,0.006634
20718,MRK,-0.003954
30718,MRK,0.004135
50718,MRK,0.015319
60718,MRK,0.009085
90718,MRK,-0.002894
100718,MRK,0.004515
110718,MRK,-0.006421
120718,MRK,0.012278
130718,MRK,0.003671
160718,MRK,-0.00477
170718,MRK,-0.000959
180718,MRK,0.006557
190718,MRK,-0.006832
200718,MRK,0.00016
230718,MRK,0.002719
240718,MRK,0.011645
250718,MRK,0.016872
260718,MRK,-0.007443
270718,MRK,-0.008124
300718,MRK,0.020791
310718,MRK,0.016356
10818,MRK,-0.005769
20818,MRK,-0.004123
30818,MRK,0.010886
60818,MRK,0.004399
70818,MRK,0.005436
80818,MRK,0.001652
90818,MRK,-0.010346
100818,MRK,0.001061
130818,MRK,0.009838
140818,MRK,-0.003897
150818,MRK,0.013693
160818,MRK,0.021968
170818,MRK,0.00305
200818,MRK,0.016073
210818,MRK,-0.014251
220818,MRK,-0.001879
230818,MRK,-0.001014
240818,MRK,0.001015
270818,MRK,-0.000724
280818,MRK,-0.005218
290818,MRK,0.002623
300818,MRK,-0.003924
310818,MRK,0.000729
40918,MRK,-0.009331
50918,MRK,0.00986
60918,MRK,0.011075
70918,MRK,0.00418
100918,MRK,-0.001579
110918,MRK,-0.0069
120918,MRK,0.011291
130918,MRK,0.013885
140918,MRK,-0.005224
170918,MRK,0.006287
180918,MRK,0
190918,MRK,-0.006248
200918,MRK,0.011432
210918,MRK,0.004521
240918,MRK,-0.004501
250918,MRK,-0.001837
260918,MRK,-0.004529
270918,MRK,0.005545
280918,MRK,0.003111
11018,MRK,0.008317
21018,MRK,0.003076
31018,MRK,-0.005296
41018,MRK,-0.002102
51018,MRK,-0.002668
81018,MRK,0.006054
91018,MRK,0.012315
101018,MRK,-0.026127
111018,MRK,-0.029524
121018,MRK,0.021062
151018,MRK,-0.005014
161018,MRK,0.025338
171018,MRK,0.008425
181018,MRK,0.00543
191018,MRK,0.001939
221018,MRK,0.003041
231018,MRK,-0.006477
241018,MRK,-0.021637
251018,MRK,-0.008222
261018,MRK,0.006289
291018,MRK,0.014915
301018,MRK,0.019874
311018,MRK,0.010155
11118,MRK,-0.006657
21118,MRK,-0.011625
51118,MRK,0.011762
61118,MRK,0.002598
71118,MRK,0.024144
81118,MRK,0.005328
91118,MRK,-0.008214
121118,MRK,-0.002271
131118,MRK,-0.001071
141118,MRK,-0.00697
151118,MRK,0.010123
161118,MRK,0.016301
191118,MRK,0.003813
201118,MRK,-0.020563
211118,MRK,0.000134
231118,MRK,-0.001605
261118,MRK,0.010312
271118,MRK,0.01193
281118,MRK,0.011658
291118,MRK,0.008805
301118,MRK,0.018354
31218,MRK,-0.001512
41218,MRK,-0.012749
61218,MRK,0.002046
71218,MRK,-0.021054
101218,MRK,0.009124
111218,MRK,-0.004004
121218,MRK,0.011672
131218,MRK,0.012819
141218,MRK,-0.02506
171218,MRK,-0.016344
181218,MRK,-0.011963
191218,MRK,-0.007534
201218,MRK,-0.003796
211218,MRK,-0.008028
241218,MRK,-0.024005
261218,MRK,0.040056
271218,MRK,0.018649
281218,MRK,-0.000133
311218,MRK,0.013799
20118,DIS,0.039903
30118,DIS,0.004293
40118,DIS,-0.000445
50118,DIS,-0.005435
80118,DIS,-0.014334
90118,DIS,-0.000727
100118,DIS,-0.004275
110118,DIS,0.013885
120118,DIS,0.013335
160118,DIS,-0.015826
170118,DIS,0.011564
180118,DIS,-0.013843
190118,DIS,0.00154
220118,DIS,0.004612
230118,DIS,-0.006211
240118,DIS,0.000815
250118,DIS,0.000453
260118,DIS,0.014835
290118,DIS,-0.005794
300118,DIS,-0.012821
310118,DIS,-0.013078
10218,DIS,0.016748
20218,DIS,-0.016201
50218,DIS,-0.036799
60218,DIS,0.01404
70218,DIS,-0.013281
80218,DIS,-0.032551
90218,DIS,0.017168
120218,DIS,0.00291
130218,DIS,0.007061
140218,DIS,0.00461
150218,DIS,0.005545
160218,DIS,0.012835
200218,DIS,-0.005163
210218,DIS,-0.008775
220218,DIS,0.001809
230218,DIS,0.019099
260218,DIS,0.023869
270218,DIS,-0.044987
280218,DIS,-0.016306
10318,DIS,-0.005719
20318,DIS,0.004095
50318,DIS,0.004078
60318,DIS,0.014795
70318,DIS,-0.012865
80318,DIS,0.004248
90318,DIS,0.006729
120318,DIS,0.004201
130318,DIS,-0.013692
140318,DIS,0.001639
150318,DIS,-0.006352
160318,DIS,-0.003584
190318,DIS,-0.013512
200318,DIS,-0.001281
210318,DIS,0.004637
220318,DIS,-0.011982
230318,DIS,-0.020477
260318,DIS,0.021413
270318,DIS,-0.012817
280318,DIS,-0.008253
290318,DIS,0.019282
20418,DIS,-0.017722
30418,DIS,0.007703
40418,DIS,0.015389
50418,DIS,0.011491
60418,DIS,-0.017236
90418,DIS,-0.006477
100418,DIS,0.01675
110418,DIS,-0.005623
120418,DIS,-0.004067
130418,DIS,-0.000398
160418,DIS,-0.001096
170418,DIS,0.019254
180418,DIS,-0.009396
190418,DIS,-0.003162
200418,DIS,-0.006443
230418,DIS,-0.000898
240418,DIS,-0.00689
250418,DIS,0.016992
260418,DIS,-0.012951
270418,DIS,-0.00611
300418,DIS,0.011085
10518,DIS,-0.002691
20518,DIS,-0.004397
30518,DIS,-0.008633
40518,DIS,0.0242
70518,DIS,0.013149
80518,DIS,-0.006733
90518,DIS,-0.01788
100518,DIS,0.017105
110518,DIS,0.003836
140518,DIS,0.003625
150518,DIS,0.004686
160518,DIS,0.020599
170518,DIS,-0.006664
180518,DIS,-0.003929
210518,DIS,0.001251
220518,DIS,0.000096
230518,DIS,-0.011339
240518,DIS,-0.007581
250518,DIS,0.000881
290518,DIS,-0.02456
300518,DIS,0.002909
310518,DIS,-0.005101
10618,DIS,-0.001106
40618,DIS,0.008857
50618,DIS,-0.002993
60618,DIS,0.019712
70618,DIS,0.005495
80618,DIS,0.014736
110618,DIS,0.003558
120618,DIS,-0.000192
130618,DIS,0.018978
140618,DIS,0.022952
150618,DIS,0.00092
180618,DIS,-0.016445
190618,DIS,-0.008967
200618,DIS,0.009896
210618,DIS,-0.011759
220618,DIS,0.00425
250618,DIS,-0.017773
260618,DIS,-0.001819
270618,DIS,-0.002877
280618,DIS,0.007791
290618,DIS,0.000382
20718,DIS,0.004961
30718,DIS,-0.012247
50718,DIS,0.012495
60718,DIS,0.002658
90718,DIS,0.011834
100718,DIS,0.000094
110718,DIS,0.018957
120718,DIS,0.001944
130718,DIS,0.016166
160718,DIS,0.001818
170718,DIS,0.000907
180718,DIS,0.003536
190718,DIS,0.013009
200718,DIS,-0.005797
230718,DIS,-0.003498
240718,DIS,-0.003511
250718,DIS,0.004336
260718,DIS,0.020957
270718,DIS,-0.007841
300718,DIS,0.000089
310718,DIS,0.008257
10818,DIS,-0.005195
20818,DIS,-0.001947
30818,DIS,0.011885
60818,DIS,0.016215
70818,DIS,0.005348
80818,DIS,-0.022134
90818,DIS,0.001579
100818,DIS,-0.012964
130818,DIS,-0.00497
140818,DIS,0.005619
150818,DIS,0.000887
160818,DIS,-0.003279
170818,DIS,0
200818,DIS,-0.004356
210818,DIS,0.003572
220818,DIS,-0.004004
230818,DIS,0.000536
240818,DIS,-0.000625
270818,DIS,0.003574
280818,DIS,0.002226
290818,DIS,-0.001155
300818,DIS,-0.004713
310818,DIS,0.000893
40918,DIS,-0.010445
50918,DIS,-0.008841
60918,DIS,0.00355
70918,DIS,0.006439
100918,DIS,-0.002613
110918,DIS,-0.009758
120918,DIS,-0.001277
130918,DIS,0.011054
140918,DIS,-0.012741
170918,DIS,0.000915
180918,DIS,0.001554
190918,DIS,0.002374
200918,DIS,0.016668
210918,DIS,-0.01093
240918,DIS,0.021467
250918,DIS,0.007626
260918,DIS,0.013905
270918,DIS,0.007204
280918,DIS,0.007756
11018,DIS,-0.005986
21018,DIS,0.012216
31018,DIS,-0.006374
41018,DIS,-0.006672
51018,DIS,-0.011625
81018,DIS,0.010803
91018,DIS,0.007499
101018,DIS,-0.034477
111018,DIS,-0.015152
121018,DIS,0.013135
151018,DIS,0.007371
161018,DIS,0.024242
171018,DIS,0.00809
181018,DIS,-0.008111
191018,DIS,0.023412
221018,DIS,-0.005299
231018,DIS,-0.003551
241018,DIS,-0.052949
251018,DIS,0.022847
261018,DIS,-0.008497
291018,DIS,-0.001325
301018,DIS,0.015216
311018,DIS,0.00061
11118,DIS,0.01106
21118,DIS,-0.007924
51118,DIS,0.002344
61118,DIS,0.010914
71118,DIS,0.002913
81118,DIS,-0.008971
91118,DIS,0.017241
121118,DIS,-0.011017
131118,DIS,0.001285
141118,DIS,0.002311
151118,DIS,-0.000085
161118,DIS,-0.007856
191118,DIS,-0.006627
201118,DIS,-0.030757
211118,DIS,0.010369
231118,DIS,-0.008405
261118,DIS,0.004193
271118,DIS,0.011995
281118,DIS,0.019315
291118,DIS,0.004393
301118,DIS,-0.009605
31218,DIS,0.002165
41218,DIS,-0.024797
61218,DIS,0.012935
71218,DIS,-0.012858
101218,DIS,-0.001072
111218,DIS,0.000983
121218,DIS,0.002143
131218,DIS,0.010516
141218,DIS,-0.010495
171218,DIS,-0.014082
181218,DIS,-0.010577
191218,DIS,-0.002101
201218,DIS,-0.020326
211218,DIS,-0.025981
241218,DIS,-0.037133
261218,DIS,0.054609
271218,DIS,0.00652
281218,DIS,0.007323
311218,DIS,0.021901
20118,MCD,0.006391
30118,MCD,-0.004214
40118,MCD,0.007015
50118,MCD,0.002015
80118,MCD,-0.00069
90118,MCD,-0.002242
100118,MCD,-0.000173
110118,MCD,-0.000692
120118,MCD,0.001038
160118,MCD,0.000634
170118,MCD,0.007485
180118,MCD,-0.002343
190118,MCD,0.008879
220118,MCD,0.000511
230118,MCD,0.003405
240118,MCD,-0.003903
250118,MCD,-0.002612
260118,MCD,0.015371
290118,MCD,-0.003308
300118,MCD,-0.029758
310118,MCD,-0.007769
10218,MCD,0.004441
20218,MCD,-0.01466
50218,MCD,-0.032648
60218,MCD,0.008117
70218,MCD,0.003209
80218,MCD,-0.040673
90218,MCD,0.011512
120218,MCD,0.019279
130218,MCD,-0.009152
140218,MCD,-0.01484
150218,MCD,0.004938
160218,MCD,-0.018597
200218,MCD,-0.003993
210218,MCD,0.009417
220218,MCD,0.012733
230218,MCD,0.014938
260218,MCD,0.003189
270218,MCD,-0.017851
280218,MCD,-0.011888
10318,MCD,-0.012933
20318,MCD,-0.04772
50318,MCD,0.018615
60318,MCD,0.001126
70318,MCD,0.007804
80318,MCD,0.013519
90318,MCD,0.01813
120318,MCD,0.00318
130318,MCD,0.003043
140318,MCD,0.000126
150318,MCD,0.021297
160318,MCD,0.004641
190318,MCD,-0.020633
200318,MCD,0.002327
210318,MCD,-0.004518
220318,MCD,-0.010211
230318,MCD,-0.013118
260318,MCD,0.019551
270318,MCD,-0.003354
280318,MCD,0.005906
290318,MCD,-0.012815
20418,MCD,0.008569
30418,MCD,0.016992
40418,MCD,0.008292
50418,MCD,0.013727
60418,MCD,-0.016468
90418,MCD,-0.000124
100418,MCD,0.009552
110418,MCD,0.003502
120418,MCD,-0.01053
130418,MCD,0.000681
160418,MCD,-0.000618
170418,MCD,0.005692
180418,MCD,-0.004552
190418,MCD,-0.014091
200418,MCD,-0.004764
230418,MCD,0.001386
240418,MCD,-0.010504
250418,MCD,-0.008772
260418,MCD,0.018982
270418,MCD,-0.003776
300418,MCD,0.057738
10518,MCD,-0.023889
20518,MCD,-0.016887
30518,MCD,-0.003734
40518,MCD,0.030922
70518,MCD,-0.000182
80518,MCD,-0.001394
90518,MCD,-0.003217
100518,MCD,0.005054
110518,MCD,0.001939
140518,MCD,-0.004051
150518,MCD,-0.010078
160518,MCD,-0.001165
170518,MCD,-0.009578
180518,MCD,-0.002046
210518,MCD,0.003106
220518,MCD,-0.012571
230518,MCD,0.013609
240518,MCD,0.004764
250518,MCD,0.00505
290518,MCD,-0.015869
300518,MCD,0.007471
310518,MCD,-0.011185
10618,MCD,0.001
40618,MCD,0.00666
50618,MCD,-0.004619
60618,MCD,0.018184
70618,MCD,0.043725
80618,MCD,-0.003363
110618,MCD,-0.014327
120618,MCD,0.001441
130618,MCD,-0.0009
140618,MCD,0.002821
150618,MCD,-0.003532
180618,MCD,-0.001081
190618,MCD,-0.007878
200618,MCD,-0.014609
210618,MCD,-0.012488
220618,MCD,0.025042
250618,MCD,-0.028806
260618,MCD,0.006883
270618,MCD,-0.021689
280618,MCD,-0.006988
290618,MCD,0.002367
20718,MCD,0.001149
30718,MCD,-0.002486
50718,MCD,0.005368
60718,MCD,0.013349
90718,MCD,0.003262
100718,MCD,0.004252
110718,MCD,-0.012452
120718,MCD,0.003152
130718,MCD,-0.003834
160718,MCD,0.001703
170718,MCD,0.006109
180718,MCD,-0.011393
190718,MCD,-0.003293
200718,MCD,0.003558
230718,MCD,0.004938
240718,MCD,-0.005102
250718,MCD,0.006015
260718,MCD,-0.017308
270718,MCD,0.008582
300718,MCD,0.007366
310718,MCD,-0.006934
10818,MCD,-0.003935
20818,MCD,-0.009623
30818,MCD,0.005148
60818,MCD,0.003265
70818,MCD,-0.004339
80818,MCD,0.018457
90818,MCD,0.002391
100818,MCD,-0.003892
130818,MCD,-0.003403
140818,MCD,0.015556
150818,MCD,-0.004483
160818,MCD,0.011571
170818,MCD,-0.003586
200818,MCD,0.003289
210818,MCD,-0.003958
220818,MCD,-0.003043
230818,MCD,-0.009343
240818,MCD,0.002075
270818,MCD,0.006902
280818,MCD,0.007228
290818,MCD,0.009094
300818,MCD,-0.001901
310818,MCD,0.002703
40918,MCD,-0.003144
50918,MCD,0.009399
60918,MCD,0.003063
70918,MCD,0.000977
100918,MCD,0.007139
110918,MCD,-0.002726
120918,MCD,0.000729
130918,MCD,-0.014204
140918,MCD,-0.009606
170918,MCD,-0.016787
180918,MCD,-0.00234
190918,MCD,0.008937
200918,MCD,0.010114
210918,MCD,0.028049
240918,MCD,-0.012039
250918,MCD,0.018982
260918,MCD,-0.003906
270918,MCD,0.004645
280918,MCD,0.004564
11018,MCD,-0.003706
21018,MCD,-0.00894
31018,MCD,-0.003148
41018,MCD,0.006923
51018,MCD,0.004644
81018,MCD,0.007204
91018,MCD,0.012279
101018,MCD,-0.008597
111018,MCD,-0.032072
121018,MCD,0.005216
151018,MCD,-0.000916
161018,MCD,0.002444
171018,MCD,0.016456
181018,MCD,0.00024
191018,MCD,0.004077
221018,MCD,-0.005135
231018,MCD,0.063134
241018,MCD,0.001129
251018,MCD,-0.011503
261018,MCD,-0.011237
291018,MCD,-0.000635
301018,MCD,0.030364
311018,MCD,-0.008908
11118,MCD,-0.011419
21118,MCD,0.010693
51118,MCD,0.020594
61118,MCD,0.012861
71118,MCD,0.008429
81118,MCD,0.006676
91118,MCD,0.00248
121118,MCD,-0.008444
131118,MCD,-0.001953
141118,MCD,-0.000869
151118,MCD,-0.001577
161118,MCD,0.021955
191118,MCD,-0.004638
201118,MCD,-0.01612
211118,MCD,-0.005389
231118,MCD,-0.004324
261118,MCD,0.010773
271118,MCD,0.004024
281118,MCD,0.01744
291118,MCD,0.007506
301118,MCD,0.002166
31218,MCD,-0.016657
41218,MCD,-0.00178
61218,MCD,0.002216
71218,MCD,-0.013427
101218,MCD,0.009237
111218,MCD,-0.005741
121218,MCD,-0.000599
131218,MCD,0.016078
141218,MCD,-0.016843
171218,MCD,-0.01364
181218,MCD,-0.005974
191218,MCD,-0.003061
201218,MCD,-0.030587
211218,MCD,0.002706
241218,MCD,-0.022222
261218,MCD,0.022023
271218,MCD,0.009654
281218,MCD,-0.000854
311218,MCD,0.011449
20118,JPM,0.009444
30118,JPM,0.001019
40118,JPM,0.014251
50118,JPM,-0.00642
80118,JPM,0.001477
90118,JPM,0.005069
100118,JPM,0.011004
110118,JPM,0.005351
120118,JPM,0.01651
160118,JPM,-0.00355
170118,JPM,0.006413
180118,JPM,0.00239
190118,JPM,-0.002207
220118,JPM,0.01168
230118,JPM,-0.00105
240118,JPM,0.012783
250118,JPM,0.000259
260118,JPM,0.005359
290118,JPM,-0.001032
300118,JPM,-0.00938
310118,JPM,0.004865
10218,JPM,0.010374
20218,JPM,-0.022161
50218,JPM,-0.047952
60218,JPM,0.030423
70218,JPM,0.006779
80218,JPM,-0.04421
90218,JPM,0.020022
120218,JPM,0.015449
130218,JPM,0.006175
140218,JPM,0.023125
150218,JPM,0.004173
160218,JPM,-0.007186
200218,JPM,0.000262
210218,JPM,0.004184
220218,JPM,-0.001823
230218,JPM,0.020264
260218,JPM,0.012446
270218,JPM,-0.011872
280218,JPM,-0.015849
10318,JPM,-0.017922
20318,JPM,-0.00097
50318,JPM,0.015355
60318,JPM,0.000869
70318,JPM,-0.003734
80318,JPM,0.000087
90318,JPM,0.028761
120318,JPM,-0.003219
130318,JPM,-0.011984
140318,JPM,-0.011183
150318,JPM,0.002523
160318,JPM,0.001736
190318,JPM,-0.007883
200318,JPM,0.00096
210318,JPM,0.000872
220318,JPM,-0.041747
230318,JPM,-0.026739
260318,JPM,0.030838
270318,JPM,-0.0194
280318,JPM,-0.001572
290318,JPM,0.018241
20418,JPM,-0.019278
30418,JPM,0.013723
40418,JPM,0.015183
50418,JPM,0.013064
60418,JPM,-0.024937
90418,JPM,0.012008
100418,JPM,0.019112
110418,JPM,-0.016799
120418,JPM,0.02486
130418,JPM,-0.027079
160418,JPM,-0.000816
170418,JPM,0
180418,JPM,-0.008075
190418,JPM,0.021954
200418,JPM,-0.002238
230418,JPM,-0.004844
240418,JPM,-0.004688
250418,JPM,-0.003804
260418,JPM,0.001
270418,JPM,-0.006358
300418,JPM,-0.005667
10518,JPM,0
20518,JPM,-0.007906
30518,JPM,-0.006301
40518,JPM,0.011097
70518,JPM,0.008669
80518,JPM,0.014812
90518,JPM,0.021804
100518,JPM,0.007759
110518,JPM,-0.003762
140518,JPM,0.000351
150518,JPM,-0.007638
160518,JPM,0.002743
170518,JPM,-0.003353
180518,JPM,-0.0162
210518,JPM,0.009178
220518,JPM,0.007668
230518,JPM,-0.004601
240518,JPM,-0.011201
250518,JPM,-0.005125
290518,JPM,-0.042744
300518,JPM,0.022845
310518,JPM,-0.012367
10618,JPM,0.012989
40618,JPM,0.000461
50618,JPM,-0.005625
60618,JPM,0.023368
70618,JPM,0.003987
80618,JPM,0.002798
110618,JPM,-0.00252
120618,JPM,-0.005775
130618,JPM,-0.001997
140618,JPM,-0.017641
150618,JPM,-0.001203
180618,JPM,0.002595
190618,JPM,-0.005824
200618,JPM,-0.000093
210618,JPM,-0.000279
220618,JPM,-0.016371
250618,JPM,-0.009078
260618,JPM,0.000668
270618,JPM,-0.015449
280618,JPM,0.01637
290618,JPM,-0.006957
20718,JPM,0.008445
30718,JPM,-0.013989
50718,JPM,0.006467
60718,JPM,0.003278
90718,JPM,0.030944
100718,JPM,-0.006152
110718,JPM,-0.002157
120718,JPM,0.004324
130718,JPM,-0.004586
160718,JPM,0.039677
170718,JPM,-0.000723
180718,JPM,0.009321
190718,JPM,-0.014705
200718,JPM,0.012649
230718,JPM,0.018602
240718,JPM,0.007058
250718,JPM,0.009023
260718,JPM,-0.002865
270718,JPM,0.010274
300718,JPM,0.006033
310718,JPM,-0.015249
10818,JPM,0.006177
20818,JPM,0.004237
30818,JPM,0.008093
60818,JPM,0.000256
70818,JPM,0.003671
80818,JPM,0.002042
90818,JPM,-0.007726
100818,JPM,-0.009839
130818,JPM,-0.015899
140818,JPM,0.006673
150818,JPM,-0.008286
160818,JPM,0.009411
170818,JPM,0
200818,JPM,-0.001307
210818,JPM,0.006107
220818,JPM,-0.003035
230818,JPM,-0.002087
240818,JPM,-0.000436
270818,JPM,0.017701
280818,JPM,-0.004884
290818,JPM,-0.003272
300818,JPM,-0.004924
310818,JPM,-0.005296
40918,JPM,0.004975
50918,JPM,-0.004863
60918,JPM,-0.004276
70918,JPM,0.001928
100918,JPM,-0.005336
110918,JPM,0.006332
120918,JPM,-0.011798
130918,JPM,0.003891
140918,JPM,-0.000176
170918,JPM,0.002996
180918,JPM,0.004041
190918,JPM,0.029046
200918,JPM,0.008587
210918,JPM,-0.006575
240918,JPM,-0.009588
250918,JPM,-0.002827
260918,JPM,-0.011771
270918,JPM,-0.004347
280918,JPM,-0.01467
11018,JPM,0.005849
21018,JPM,0.004141
31018,JPM,0.009388
41018,JPM,0.008953
51018,JPM,-0.005639
81018,JPM,0.006107
91018,JPM,-0.006937
101018,JPM,-0.026633
111018,JPM,-0.029963
121018,JPM,-0.010913
151018,JPM,-0.005704
161018,JPM,0.021441
171018,JPM,0.01114
181018,JPM,-0.015843
191018,JPM,-0.001665
221018,JPM,-0.014364
231018,JPM,-0.010436
241018,JPM,-0.018622
251018,JPM,0.0152
261018,JPM,-0.013733
291018,JPM,0.013827
301018,JPM,0.017644
311018,JPM,0.021743
11118,JPM,-0.000367
21118,JPM,-0.005506
51118,JPM,0.006551
61118,JPM,0.004675
71118,JPM,0.017153
81118,JPM,0.008073
91118,JPM,-0.009699
121118,JPM,-0.021026
131118,JPM,0.005874
141118,JPM,-0.020622
151118,JPM,0.025529
161118,JPM,-0.000727
